date,usd_twd_rate
2005/01/28,31.802
2005/01/31,31.790
2005/02/01,31.798
2005/02/02,31.699
2005/02/03,31.639
2005/02/04,31.623
2005/02/05,31.680
2005/02/14,31.651
2005/02/15,31.590
2005/02/16,31.569
2005/02/17,31.563
2005/02/18,31.542
2005/02/21,31.516
2005/02/22,31.332
2005/02/23,31.199
2005/02/24,31.175
2005/02/25,31.175
2005/03/01,31.045
2005/03/02,30.878
2005/03/03,30.863
2005/03/04,30.950
2005/03/07,30.879
2005/03/08,30.875
2005/03/09,30.819
2005/03/10,30.790
2005/03/11,30.820
2005/03/14,30.832
2005/03/15,31.000
2005/03/16,31.027
2005/03/17,31.092
2005/03/18,31.152
2005/03/21,31.294
2005/03/22,31.390
2005/03/23,31.369
2005/03/24,31.464
2005/03/25,31.500
2005/03/28,31.673
2005/03/29,31.776
2005/03/30,31.784
2005/03/31,31.530
2005/04/01,31.393
2005/04/04,31.585
2005/04/06,31.571
2005/04/07,31.555
2005/04/08,31.609
2005/04/11,31.560
2005/04/12,31.568
2005/04/13,31.540
2005/04/14,31.617
2005/04/15,31.699
2005/04/18,31.699
2005/04/19,31.573
2005/04/20,31.513
2005/04/21,31.541
2005/04/22,31.503
2005/04/25,31.374
2005/04/26,31.413
2005/04/27,31.441
2005/04/28,31.427
2005/04/29,31.279
2005/05/03,31.280
2005/05/04,31.189
2005/05/05,31.140
2005/05/06,31.160
2005/05/09,31.229
2005/05/10,31.218
2005/05/11,31.210
2005/05/12,31.263
2005/05/13,31.315
2005/05/16,31.411
2005/05/17,31.372
2005/05/18,31.383
2005/05/19,31.300
2005/05/20,31.319
2005/05/23,31.407
2005/05/24,31.356
2005/05/25,31.365
2005/05/26,31.403
2005/05/27,31.361
2005/05/30,31.330
2005/05/31,31.363
2005/06/01,31.390
2005/06/02,31.398
2005/06/03,31.303
2005/06/06,31.225
2005/06/07,31.226
2005/06/08,31.269
2005/06/09,31.308
2005/06/10,31.308
2005/06/13,31.379
2005/06/14,31.425
2005/06/15,31.385
2005/06/16,31.415
2005/06/17,31.323
2005/06/20,31.319
2005/06/21,31.390
2005/06/22,31.355
2005/06/23,31.359
2005/06/24,31.361
2005/06/27,31.365
2005/06/28,31.434
2005/06/29,31.610
2005/06/30,31.618
2005/07/01,31.687
2005/07/04,31.797
2005/07/05,32.040
2005/07/06,31.935
2005/07/07,32.070
2005/07/08,32.115
2005/07/11,31.984
2005/07/12,31.893
2005/07/13,31.979
2005/07/14,31.917
2005/07/15,31.942
2005/07/19,31.936
2005/07/20,32.001
2005/07/21,31.953
2005/07/22,31.648
2005/07/25,31.754
2005/07/26,31.866
2005/07/27,31.966
2005/07/28,31.953
2005/07/29,31.996
2005/08/01,31.920
2005/08/02,31.844
2005/08/03,31.893
2005/08/04,31.820
2005/08/08,31.949
2005/08/09,31.963
2005/08/10,31.929
2005/08/11,31.905
2005/08/12,31.892
2005/08/15,31.966
2005/08/16,31.992
2005/08/17,32.066
2005/08/18,32.114
2005/08/19,32.189
2005/08/22,32.118
2005/08/23,32.129
2005/08/24,32.280
2005/08/25,32.293
2005/08/26,32.310
2005/08/29,32.487
2005/08/30,32.657
2005/08/31,32.751
2005/09/02,32.529
2005/09/05,32.422
2005/09/06,32.586
2005/09/07,32.643
2005/09/08,32.746
2005/09/09,32.750
2005/09/12,32.684
2005/09/13,32.741
2005/09/14,32.774
2005/09/15,32.833
2005/09/16,32.931
2005/09/19,33.096
2005/09/20,33.048
2005/09/21,33.088
2005/09/22,33.135
2005/09/23,33.173
2005/09/26,33.274
2005/09/27,33.282
2005/09/28,33.282
2005/09/29,33.217
2005/09/30,33.188
2005/10/03,33.246
2005/10/04,33.298
2005/10/05,33.238
2005/10/06,33.260
2005/10/07,33.232
2005/10/11,33.262
2005/10/12,33.369
2005/10/13,33.469
2005/10/14,33.450
2005/10/17,33.450
2005/10/18,33.579
2005/10/19,33.678
2005/10/20,33.681
2005/10/21,33.633
2005/10/24,33.770
2005/10/25,33.741
2005/10/26,33.660
2005/10/27,33.666
2005/10/28,33.606
2005/10/31,33.551
2005/11/01,33.583
2005/11/02,33.587
2005/11/03,33.622
2005/11/04,33.657
2005/11/07,33.690
2005/11/08,33.716
2005/11/09,33.648
2005/11/10,33.605
2005/11/11,33.473
2005/11/14,33.395
2005/11/15,33.512
2005/11/16,33.622
2005/11/17,33.629
2005/11/18,33.631
2005/11/21,33.617
2005/11/22,33.626
2005/11/23,33.487
2005/11/24,33.486
2005/11/25,33.550
2005/11/28,33.598
2005/11/29,33.520
2005/11/30,33.516
2005/12/01,33.563
2005/12/02,33.530
2005/12/05,33.493
2005/12/06,33.461
2005/12/07,33.485
2005/12/08,33.501
2005/12/09,33.517
2005/12/12,33.554
2005/12/13,33.498
2005/12/14,33.362
2005/12/15,33.225
2005/12/16,33.174
2005/12/19,33.187
2005/12/20,33.250
2005/12/21,33.256
2005/12/22,33.261
2005/12/23,33.178
2005/12/26,33.098
2005/12/27,33.132
2005/12/28,33.107
2005/12/29,32.908
2005/12/30,32.850
2006/01/02,32.818
2006/01/03,32.645
2006/01/04,32.340
2006/01/05,32.016
2006/01/06,32.198
2006/01/09,31.952
2006/01/10,32.021
2006/01/11,32.070
2006/01/12,31.880
2006/01/13,31.995
2006/01/16,31.927
2006/01/17,31.999
2006/01/18,32.125
2006/01/19,32.140
2006/01/20,32.125
2006/01/23,31.983
2006/01/24,31.980
2006/01/25,31.970
2006/01/26,31.985
2006/01/27,31.985
2006/02/03,32.094
2006/02/06,32.095
2006/02/07,32.231
2006/02/08,32.350
2006/02/09,32.420
2006/02/10,32.267
2006/02/13,32.374
2006/02/14,32.300
2006/02/15,32.352
2006/02/16,32.401
2006/02/17,32.390
2006/02/20,32.400
2006/02/21,32.483
2006/02/22,32.646
2006/02/23,32.570
2006/02/24,32.492
2006/02/27,32.455
2006/03/01,32.283
2006/03/02,32.310
2006/03/03,32.401
2006/03/06,32.473
2006/03/07,32.529
2006/03/08,32.530
2006/03/09,32.523
2006/03/10,32.513
2006/03/13,32.500
2006/03/14,32.434
2006/03/15,32.400
2006/03/16,32.445
2006/03/17,32.430
2006/03/20,32.421
2006/03/21,32.501
2006/03/22,32.557
2006/03/23,32.578
2006/03/24,32.669
2006/03/27,32.570
2006/03/28,32.577
2006/03/29,32.598
2006/03/30,32.537
2006/03/31,32.460
2006/04/03,32.586
2006/04/04,32.472
2006/04/06,32.329
2006/04/07,32.328
2006/04/10,32.405
2006/04/11,32.446
2006/04/12,32.532
2006/04/13,32.498
2006/04/14,32.481
2006/04/17,32.460
2006/04/18,32.486
2006/04/19,32.408
2006/04/20,32.311
2006/04/21,32.309
2006/04/24,31.992
2006/04/25,31.993
2006/04/26,32.052
2006/04/27,31.923
2006/04/28,31.913
2006/05/02,31.786
2006/05/03,31.627
2006/05/04,31.689
2006/05/05,31.646
2006/05/08,31.380
2006/05/09,31.497
2006/05/10,31.338
2006/05/11,31.460
2006/05/12,31.398
2006/05/15,31.648
2006/05/16,31.820
2006/05/17,31.574
2006/05/18,31.853
2006/05/19,31.948
2006/05/22,32.146
2006/05/23,31.992
2006/05/24,32.012
2006/05/25,32.112
2006/05/26,32.038
2006/05/29,32.038
2006/05/30,32.019
2006/06/01,32.110
2006/06/02,32.080
2006/06/05,32.049
2006/06/06,32.062
2006/06/07,32.220
2006/06/08,32.513
2006/06/09,32.450
2006/06/12,32.543
2006/06/13,32.660
2006/06/14,32.620
2006/06/15,32.541
2006/06/16,32.480
2006/06/19,32.598
2006/06/20,32.596
2006/06/21,32.625
2006/06/22,32.638
2006/06/23,32.716
2006/06/26,32.729
2006/06/27,32.664
2006/06/28,32.655
2006/06/29,32.620
2006/06/30,32.399
2006/07/03,32.310
2006/07/04,32.248
2006/07/05,32.390
2006/07/06,32.459
2006/07/07,32.397
2006/07/10,32.347
2006/07/11,32.455
2006/07/12,32.487
2006/07/13,32.576
2006/07/14,32.687
2006/07/17,32.860
2006/07/18,32.866
2006/07/19,32.897
2006/07/20,32.740
2006/07/21,32.750
2006/07/24,32.855
2006/07/25,32.800
2006/07/26,32.849
2006/07/27,32.756
2006/07/28,32.795
2006/07/31,32.756
2006/08/01,32.818
2006/08/02,32.864
2006/08/03,32.865
2006/08/04,32.869
2006/08/07,32.803
2006/08/08,32.816
2006/08/09,32.777
2006/08/10,32.586
2006/08/11,32.644
2006/08/14,32.745
2006/08/15,32.756
2006/08/16,32.749
2006/08/17,32.627
2006/08/18,32.667
2006/08/21,32.690
2006/08/22,32.760
2006/08/23,32.779
2006/08/24,32.845
2006/08/25,32.888
2006/08/28,32.918
2006/08/29,32.880
2006/08/30,32.910
2006/08/31,32.906
2006/09/01,32.884
2006/09/04,32.749
2006/09/05,32.770
2006/09/06,32.812
2006/09/07,32.860
2006/09/08,32.880
2006/09/11,32.920
2006/09/12,32.914
2006/09/13,32.897
2006/09/14,32.915
2006/09/15,32.936
2006/09/18,32.930
2006/09/19,32.906
2006/09/20,32.909
2006/09/21,32.895
2006/09/22,32.940
2006/09/25,32.939
2006/09/26,32.940
2006/09/27,32.958
2006/09/28,32.992
2006/09/29,33.098
2006/10/02,33.127
2006/10/03,33.055
2006/10/04,33.120
2006/10/05,33.093
2006/10/11,33.290
2006/10/12,33.239
2006/10/13,33.130
2006/10/14,33.174
2006/10/16,33.234
2006/10/17,33.158
2006/10/18,33.180
2006/10/19,33.199
2006/10/20,33.202
2006/10/23,33.276
2006/10/24,33.308
2006/10/25,33.316
2006/10/26,33.265
2006/10/27,33.280
2006/10/30,33.221
2006/10/31,33.260
2006/11/01,33.167
2006/11/02,33.045
2006/11/03,32.920
2006/11/06,32.950
2006/11/07,32.840
2006/11/08,32.869
2006/11/09,32.870
2006/11/10,32.819
2006/11/13,32.736
2006/11/14,32.765
2006/11/15,32.813
2006/11/16,32.843
2006/11/17,32.934
2006/11/20,32.936
2006/11/21,32.873
2006/11/22,32.812
2006/11/23,32.790
2006/11/24,32.833
2006/11/27,32.704
2006/11/28,32.675
2006/11/29,32.500
2006/11/30,32.432
2006/12/01,32.370
2006/12/04,32.398
2006/12/05,32.304
2006/12/06,32.297
2006/12/07,32.300
2006/12/08,32.390
2006/12/11,32.490
2006/12/12,32.489
2006/12/13,32.522
2006/12/14,32.557
2006/12/15,32.587
2006/12/18,32.600
2006/12/19,32.744
2006/12/20,32.617
2006/12/21,32.553
2006/12/22,32.565
2006/12/25,32.610
2006/12/26,32.650
2006/12/27,32.699
2006/12/28,32.660
2006/12/29,32.596
2007/01/02,32.403
2007/01/03,32.407
2007/01/04,32.550
2007/01/05,32.609
2007/01/08,32.676
2007/01/09,32.690
2007/01/10,32.759
2007/01/11,32.774
2007/01/12,32.760
2007/01/15,32.757
2007/01/16,32.775
2007/01/17,32.792
2007/01/18,32.792
2007/01/19,32.810
2007/01/22,32.920
2007/01/23,32.947
2007/01/24,32.807
2007/01/25,32.849
2007/01/26,32.938
2007/01/29,32.970
2007/01/30,32.973
2007/01/31,32.949
2007/02/01,32.864
2007/02/02,32.916
2007/02/05,32.917
2007/02/06,32.968
2007/02/07,32.995
2007/02/08,33.010
2007/02/09,32.971
2007/02/12,33.024
2007/02/13,33.081
2007/02/14,32.990
2007/02/15,32.908
2007/02/16,32.993
2007/02/26,32.974
2007/02/27,32.950
2007/03/01,32.910
2007/03/02,32.918
2007/03/03,32.863
2007/03/05,32.899
2007/03/06,32.970
2007/03/07,32.976
2007/03/08,32.913
2007/03/09,32.968
2007/03/12,33.029
2007/03/13,32.978
2007/03/14,32.996
2007/03/15,33.029
2007/03/16,33.102
2007/03/19,33.108
2007/03/20,33.125
2007/03/21,33.106
2007/03/22,32.993
2007/03/23,33.040
2007/03/26,33.056
2007/03/27,33.076
2007/03/28,33.076
2007/03/29,33.064
2007/03/30,33.089
2007/04/02,33.098
2007/04/03,33.116
2007/04/04,33.081
2007/04/09,33.072
2007/04/10,33.088
2007/04/11,33.095
2007/04/12,33.105
2007/04/13,33.101
2007/04/14,33.106
2007/04/16,33.154
2007/04/17,33.161
2007/04/18,33.159
2007/04/19,33.136
2007/04/20,33.137
2007/04/23,33.166
2007/04/24,33.183
2007/04/25,33.192
2007/04/26,33.216
2007/04/27,33.265
2007/04/30,33.276
2007/05/02,33.286
2007/05/03,33.281
2007/05/04,33.280
2007/05/07,33.220
2007/05/08,33.254
2007/05/09,33.275
2007/05/10,33.288
2007/05/11,33.300
2007/05/14,33.313
2007/05/15,33.335
2007/05/16,33.331
2007/05/17,33.346
2007/05/18,33.371
2007/05/21,33.370
2007/05/22,33.385
2007/05/23,33.398
2007/05/24,33.298
2007/05/25,33.239
2007/05/28,33.148
2007/05/29,33.019
2007/05/30,32.979
2007/05/31,33.019
2007/06/01,33.009
2007/06/04,33.005
2007/06/05,33.012
2007/06/06,33.021
2007/06/07,33.032
2007/06/08,32.990
2007/06/11,33.009
2007/06/12,33.020
2007/06/13,33.039
2007/06/14,33.085
2007/06/15,33.142
2007/06/20,32.981
2007/06/21,32.928
2007/06/22,32.754
2007/06/23,32.736
2007/06/25,32.765
2007/06/26,32.764
2007/06/27,32.785
2007/06/28,32.836
2007/06/29,32.735
2007/07/02,32.765
2007/07/03,32.788
2007/07/04,32.768
2007/07/05,32.789
2007/07/06,32.809
2007/07/09,32.666
2007/07/10,32.752
2007/07/11,32.734
2007/07/12,32.793
2007/07/13,32.762
2007/07/16,32.808
2007/07/17,32.825
2007/07/18,32.821
2007/07/19,32.825
2007/07/20,32.790
2007/07/23,32.790
2007/07/24,32.758
2007/07/25,32.792
2007/07/26,32.840
2007/07/27,32.861
2007/07/30,32.827
2007/07/31,32.805
2007/08/01,32.866
2007/08/02,32.864
2007/08/03,32.871
2007/08/06,32.888
2007/08/07,32.896
2007/08/08,32.895
2007/08/09,32.885
2007/08/10,32.965
2007/08/13,32.965
2007/08/14,32.968
2007/08/15,33.010
2007/08/16,33.128
2007/08/17,32.931
2007/08/20,32.890
2007/08/21,32.921
2007/08/22,32.939
2007/08/23,32.945
2007/08/24,32.980
2007/08/27,32.994
2007/08/28,33.002
2007/08/29,33.060
2007/08/30,33.050
2007/08/31,32.996
2007/09/03,33.007
2007/09/04,33.025
2007/09/05,33.042
2007/09/06,33.041
2007/09/07,33.050
2007/09/10,33.060
2007/09/11,33.071
2007/09/12,33.069
2007/09/13,33.066
2007/09/14,33.071
2007/09/17,33.110
2007/09/19,33.090
2007/09/20,33.066
2007/09/21,32.953
2007/09/26,32.927
2007/09/27,32.825
2007/09/28,32.667
2007/09/29,32.580
2007/10/01,32.578
2007/10/02,32.573
2007/10/03,32.573
2007/10/04,32.599
2007/10/05,32.597
2007/10/08,32.588
2007/10/09,32.591
2007/10/11,32.582
2007/10/12,32.581
2007/10/15,32.598
2007/10/16,32.597
2007/10/17,32.605
2007/10/18,32.595
2007/10/19,32.572
2007/10/22,32.570
2007/10/23,32.580
2007/10/24,32.565
2007/10/25,32.499
2007/10/26,32.465
2007/10/29,32.415
2007/10/30,32.410
2007/10/31,32.410
2007/11/01,32.390
2007/11/02,32.390
2007/11/05,32.405
2007/11/06,32.400
2007/11/07,32.375
2007/11/08,32.308
2007/11/09,32.288
2007/11/12,32.290
2007/11/13,32.299
2007/11/14,32.288
2007/11/15,32.298
2007/11/16,32.336
2007/11/19,32.351
2007/11/20,32.350
2007/11/21,32.348
2007/11/22,32.340
2007/11/23,32.324
2007/11/26,32.320
2007/11/27,32.320
2007/11/28,32.326
2007/11/29,32.300
2007/11/30,32.268
2007/12/03,32.304
2007/12/04,32.305
2007/12/05,32.303
2007/12/06,32.309
2007/12/07,32.309
2007/12/10,32.322
2007/12/11,32.338
2007/12/12,32.363
2007/12/13,32.360
2007/12/14,32.376
2007/12/17,32.481
2007/12/18,32.517
2007/12/19,32.507
2007/12/20,32.496
2007/12/21,32.485
2007/12/24,32.498
2007/12/25,32.499
2007/12/26,32.529
2007/12/27,32.526
2007/12/28,32.499
2007/12/31,32.443
2008/01/02,32.443
2008/01/03,32.431
2008/01/04,32.439
2008/01/07,32.466
2008/01/08,32.457
2008/01/09,32.466
2008/01/10,32.487
2008/01/11,32.466
2008/01/14,32.370
2008/01/15,32.260
2008/01/16,32.272
2008/01/17,32.278
2008/01/18,32.315
2008/01/21,32.348
2008/01/22,32.439
2008/01/23,32.405
2008/01/24,32.352
2008/01/25,32.300
2008/01/28,32.345
2008/01/29,32.314
2008/01/30,32.248
2008/01/31,32.198
2008/02/01,32.178
2008/02/04,32.070
2008/02/05,32.010
2008/02/12,31.884
2008/02/13,31.688
2008/02/14,31.700
2008/02/15,31.740
2008/02/18,31.746
2008/02/19,31.698
2008/02/20,31.648
2008/02/21,31.521
2008/02/22,31.495
2008/02/25,31.388
2008/02/26,31.210
2008/02/27,30.929
2008/02/29,30.950
2008/03/03,31.102
2008/03/04,30.950
2008/03/05,30.879
2008/03/06,30.748
2008/03/07,30.750
2008/03/10,30.658
2008/03/11,30.624
2008/03/12,30.690
2008/03/13,30.686
2008/03/14,30.744
2008/03/17,30.850
2008/03/18,30.747
2008/03/19,30.720
2008/03/20,30.692
2008/03/21,30.550
2008/03/24,30.229
2008/03/25,30.100
2008/03/26,30.010
2008/03/27,30.180
2008/03/28,30.402
2008/03/31,30.405
2008/04/01,30.318
2008/04/02,30.380
2008/04/03,30.430
2008/04/07,30.418
2008/04/08,30.524
2008/04/09,30.465
2008/04/10,30.308
2008/04/11,30.319
2008/04/14,30.325
2008/04/15,30.266
2008/04/16,30.255
2008/04/17,30.275
2008/04/18,30.284
2008/04/21,30.288
2008/04/22,30.288
2008/04/23,30.293
2008/04/24,30.297
2008/04/25,30.340
2008/04/28,30.412
2008/04/29,30.408
2008/04/30,30.449
2008/05/02,30.455
2008/05/05,30.498
2008/05/06,30.490
2008/05/07,30.521
2008/05/08,30.824
2008/05/09,30.653
2008/05/12,30.850
2008/05/13,30.873
2008/05/14,31.002
2008/05/15,30.880
2008/05/16,30.660
2008/05/19,30.548
2008/05/20,30.584
2008/05/21,30.499
2008/05/22,30.380
2008/05/23,30.500
2008/05/26,30.507
2008/05/27,30.540
2008/05/28,30.512
2008/05/29,30.456
2008/05/30,30.413
2008/06/02,30.219
2008/06/03,30.290
2008/06/04,30.350
2008/06/05,30.392
2008/06/06,30.335
2008/06/09,30.299
2008/06/10,30.360
2008/06/11,30.375
2008/06/12,30.451
2008/06/13,30.451
2008/06/16,30.389
2008/06/17,30.317
2008/06/18,30.353
2008/06/19,30.380
2008/06/20,30.382
2008/06/23,30.401
2008/06/24,30.437
2008/06/25,30.380
2008/06/26,30.383
2008/06/27,30.388
2008/06/30,30.354
2008/07/01,30.360
2008/07/02,30.372
2008/07/03,30.390
2008/07/04,30.401
2008/07/07,30.399
2008/07/08,30.397
2008/07/09,30.399
2008/07/10,30.418
2008/07/11,30.392
2008/07/14,30.404
2008/07/15,30.390
2008/07/16,30.382
2008/07/17,30.359
2008/07/18,30.360
2008/07/21,30.363
2008/07/22,30.381
2008/07/23,30.394
2008/07/24,30.418
2008/07/25,30.407
2008/07/29,30.465
2008/07/30,30.510
2008/07/31,30.590
2008/08/01,30.645
2008/08/04,30.666
2008/08/05,30.721
2008/08/06,30.738
2008/08/07,30.870
2008/08/08,31.090
2008/08/11,31.166
2008/08/12,31.189
2008/08/13,31.150
2008/08/14,31.240
2008/08/15,31.330
2008/08/18,31.307
2008/08/19,31.389
2008/08/20,31.390
2008/08/21,31.389
2008/08/22,31.370
2008/08/25,31.430
2008/08/26,31.489
2008/08/27,31.481
2008/08/28,31.479
2008/08/29,31.520
2008/09/01,31.593
2008/09/02,31.750
2008/09/03,31.835
2008/09/04,31.761
2008/09/05,31.875
2008/09/08,31.799
2008/09/09,31.872
2008/09/10,31.863
2008/09/11,32.040
2008/09/12,32.041
2008/09/15,32.039
2008/09/16,32.070
2008/09/17,32.082
2008/09/18,32.218
2008/09/19,32.158
2008/09/22,32.030
2008/09/23,31.937
2008/09/24,31.961
2008/09/25,31.998
2008/09/26,32.045
2008/09/30,32.130
2008/10/01,32.029
2008/10/02,32.160
2008/10/03,32.187
2008/10/06,32.343
2008/10/07,32.350
2008/10/08,32.448
2008/10/09,32.437
2008/10/13,32.388
2008/10/14,32.388
2008/10/15,32.400
2008/10/16,32.537
2008/10/17,32.550
2008/10/20,32.580
2008/10/21,32.697
2008/10/22,32.990
2008/10/23,33.296
2008/10/24,33.412
2008/10/27,33.497
2008/10/28,33.438
2008/10/29,33.295
2008/10/30,32.799
2008/10/31,33.000
2008/11/03,32.898
2008/11/04,32.869
2008/11/05,32.830
2008/11/06,32.819
2008/11/07,32.824
2008/11/10,32.823
2008/11/11,32.874
2008/11/12,32.994
2008/11/13,33.177
2008/11/14,33.079
2008/11/17,33.170
2008/11/18,33.234
2008/11/19,33.265
2008/11/20,33.405
2008/11/21,33.388
2008/11/24,33.421
2008/11/25,33.352
2008/11/26,33.306
2008/11/27,33.302
2008/11/28,33.295
2008/12/01,33.350
2008/12/02,33.489
2008/12/03,33.528
2008/12/04,33.550
2008/12/05,33.549
2008/12/08,33.517
2008/12/09,33.546
2008/12/10,33.449
2008/12/11,33.309
2008/12/12,33.315
2008/12/15,33.199
2008/12/16,33.030
2008/12/17,32.720
2008/12/18,32.471
2008/12/19,32.530
2008/12/22,32.930
2008/12/23,33.085
2008/12/24,33.045
2008/12/25,33.030
2008/12/26,33.025
2008/12/29,33.000
2008/12/30,32.865
2008/12/31,32.860
2009/01/05,33.005
2009/01/06,33.054
2009/01/07,32.980
2009/01/08,33.115
2009/01/09,33.155
2009/01/10,33.160
2009/01/12,33.235
2009/01/13,33.265
2009/01/14,33.258
2009/01/15,33.379
2009/01/16,33.360
2009/01/17,33.501
2009/01/19,33.535
2009/01/20,33.639
2009/01/21,33.634
2009/01/22,33.550
2009/01/23,33.801
2009/02/02,33.749
2009/02/03,33.720
2009/02/04,33.670
2009/02/05,33.705
2009/02/06,33.750
2009/02/09,33.961
2009/02/10,33.967
2009/02/11,34.001
2009/02/12,34.025
2009/02/13,34.050
2009/02/16,34.280
2009/02/17,34.620
2009/02/18,34.650
2009/02/19,34.675
2009/02/20,34.808
2009/02/23,34.628
2009/02/24,34.797
2009/02/25,34.747
2009/02/26,34.850
2009/02/27,34.950
2009/03/02,35.174
2009/03/03,35.095
2009/03/04,35.067
2009/03/05,34.945
2009/03/06,34.780
2009/03/09,34.815
2009/03/10,34.600
2009/03/11,34.515
2009/03/12,34.494
2009/03/13,34.495
2009/03/16,34.416
2009/03/17,34.278
2009/03/18,34.156
2009/03/19,33.924
2009/03/20,33.800
2009/03/23,33.785
2009/03/24,33.788
2009/03/25,33.888
2009/03/26,33.820
2009/03/27,33.779
2009/03/30,34.015
2009/03/31,33.917
2009/04/01,33.835
2009/04/02,33.580
2009/04/03,33.380
2009/04/06,33.250
2009/04/07,33.569
2009/04/08,33.900
2009/04/09,33.777
2009/04/10,33.795
2009/04/13,33.697
2009/04/14,33.620
2009/04/15,33.790
2009/04/16,33.800
2009/04/17,33.816
2009/04/20,33.830
2009/04/21,33.860
2009/04/22,33.860
2009/04/23,33.820
2009/04/24,33.711
2009/04/27,33.730
2009/04/28,33.795
2009/04/29,33.658
2009/04/30,33.233
2009/05/04,33.192
2009/05/05,33.133
2009/05/06,33.180
2009/05/07,33.132
2009/05/08,33.040
2009/05/11,32.889
2009/05/12,32.893
2009/05/13,32.890
2009/05/14,32.955
2009/05/15,32.950
2009/05/18,32.994
2009/05/19,32.882
2009/05/20,32.855
2009/05/21,32.738
2009/05/22,32.679
2009/05/25,32.626
2009/05/26,32.660
2009/05/27,32.650
2009/06/01,32.375
2009/06/02,32.534
2009/06/03,32.505
2009/06/04,32.597
2009/06/05,32.607
2009/06/06,32.720
2009/06/08,32.875
2009/06/09,32.853
2009/06/10,32.715
2009/06/11,32.798
2009/06/12,32.800
2009/06/15,32.940
2009/06/16,32.885
2009/06/17,32.889
2009/06/18,32.904
2009/06/19,32.878
2009/06/22,32.898
2009/06/23,32.925
2009/06/24,32.862
2009/06/25,32.970
2009/06/26,32.925
2009/06/29,32.943
2009/06/30,32.818
2009/07/01,32.785
2009/07/02,32.947
2009/07/03,32.890
2009/07/06,32.988
2009/07/07,32.989
2009/07/08,33.036
2009/07/09,32.970
2009/07/10,33.050
2009/07/13,33.193
2009/07/14,33.090
2009/07/15,32.975
2009/07/16,32.959
2009/07/17,32.955
2009/07/20,32.794
2009/07/21,32.799
2009/07/22,32.875
2009/07/23,32.802
2009/07/24,32.955
2009/07/27,32.820
2009/07/28,32.743
2009/07/29,32.871
2009/07/30,32.857
2009/07/31,32.818
2009/08/03,32.768
2009/08/04,32.674
2009/08/05,32.720
2009/08/06,32.792
2009/08/10,32.818
2009/08/11,32.855
2009/08/12,32.950
2009/08/13,32.898
2009/08/14,32.895
2009/08/17,32.985
2009/08/18,32.964
2009/08/19,33.010
2009/08/20,32.966
2009/08/21,32.906
2009/08/24,32.863
2009/08/25,32.920
2009/08/26,32.924
2009/08/27,32.916
2009/08/28,32.925
2009/08/31,32.923
2009/09/01,32.857
2009/09/02,32.918
2009/09/03,32.907
2009/09/04,32.905
2009/09/07,32.865
2009/09/08,32.760
2009/09/09,32.745
2009/09/10,32.649
2009/09/11,32.628
2009/09/14,32.668
2009/09/15,32.637
2009/09/16,32.492
2009/09/17,32.410
2009/09/18,32.458
2009/09/21,32.419
2009/09/22,32.386
2009/09/23,32.369
2009/09/24,32.395
2009/09/25,32.428
2009/09/28,32.475
2009/09/29,32.376
2009/09/30,32.200
2009/10/01,32.319
2009/10/02,32.350
2009/10/05,32.255
2009/10/06,32.180
2009/10/07,32.180
2009/10/08,32.143
2009/10/09,32.240
2009/10/12,32.290
2009/10/13,32.302
2009/10/14,32.242
2009/10/15,32.218
2009/10/16,32.300
2009/10/19,32.325
2009/10/20,32.275
2009/10/21,32.359
2009/10/22,32.403
2009/10/23,32.398
2009/10/26,32.394
2009/10/27,32.480
2009/10/28,32.496
2009/10/29,32.580
2009/10/30,32.535
2009/11/02,32.553
2009/11/03,32.575
2009/11/04,32.558
2009/11/05,32.536
2009/11/06,32.509
2009/11/09,32.365
2009/11/10,32.349
2009/11/11,32.310
2009/11/12,32.330
2009/11/13,32.339
2009/11/16,32.198
2009/11/17,32.120
2009/11/18,32.128
2009/11/19,32.290
2009/11/20,32.350
2009/11/23,32.267
2009/11/24,32.288
2009/11/25,32.236
2009/11/26,32.244
2009/11/27,32.345
2009/11/30,32.185
2009/12/01,32.199
2009/12/02,32.170
2009/12/03,32.150
2009/12/04,32.170
2009/12/07,32.280
2009/12/08,32.350
2009/12/09,32.349
2009/12/10,32.308
2009/12/11,32.278
2009/12/14,32.310
2009/12/15,32.281
2009/12/16,32.328
2009/12/17,32.348
2009/12/18,32.380
2009/12/21,32.384
2009/12/22,32.355
2009/12/23,32.360
2009/12/24,32.300
2009/12/25,32.274
2009/12/28,32.294
2009/12/29,32.290
2009/12/30,32.238
2009/12/31,32.030
2010/01/04,31.898
2010/01/05,31.860
2010/01/06,31.875
2010/01/07,31.877
2010/01/08,31.880
2010/01/11,31.780
2010/01/12,31.790
2010/01/13,31.809
2010/01/14,31.755
2010/01/15,31.828
2010/01/18,31.790
2010/01/19,31.800
2010/01/20,31.990
2010/01/21,31.919
2010/01/22,31.980
2010/01/25,31.970
2010/01/26,32.055
2010/01/27,32.080
2010/01/28,31.999
2010/01/29,31.990
2010/02/01,32.101
2010/02/02,32.060
2010/02/03,32.000
2010/02/04,32.020
2010/02/05,32.187
2010/02/06,32.184
2010/02/08,32.195
2010/02/09,32.100
2010/02/10,32.066
2010/02/11,32.045
2010/02/12,32.100
2010/02/22,32.099
2010/02/23,32.050
2010/02/24,32.090
2010/02/25,32.120
2010/02/26,32.085
2010/03/01,32.048
2010/03/02,32.039
